Predicted_Close_std
-1.0750567172904768
-1.0772109639231686
-1.0708220111966404
-1.0691989826220416
-1.0739058274596864
-1.0742599728317486
-1.0799259269568902
-1.0885871196878567
-1.0842196297365998
-1.0880706921154375
-1.0860935181687768
-1.084795095309098
-1.0839097731931484
-1.0732418668583787
-1.070526945138863
-1.060788567120242
-1.0622050659800788
-1.0546652234227603
-1.0544439032223243
-1.0539422248213737
-1.0485861272396835
-1.0470811333510368
-1.0438940315735068
-1.0345245480984162
-1.0362951510161094
-1.0246976750509855
-1.0239008892780515
-1.0180283641239423
-1.0163020500348598
-1.0112853073395578
-1.0129969135713777
-1.0193415774692953
-1.018589080524972
-1.023930387620988
-1.0257452793672919
-1.0314702301783067
-1.0162725103777175
-1.0159036571483928
-1.015859368319782
-1.0087031694774624
-1.0067997827023487
-1.0021076457219664
-0.9997468280603069
-0.9965449771113085
-0.9782044443618
-0.9733942726954655
-0.9859508579480862
-0.9844163244022974
-0.9859065691194757
-0.9889313886966486
-0.986909925921377
-0.9880755649236357
-0.9884001706385553
-0.9922217346744566
-0.9985074018865012
-0.9937858078773879
-0.9861426798055855
-0.9810668991102045
-0.9729958798089987
-0.974677987697882
-0.9724794522365795
-0.9762272704151393
-0.9733500251810607
-0.9753861958135946
-0.988105104580778
-0.9895658509550198
-0.9976073719132892
-0.9992156513164194
-0.9875148898368117
-0.9900232405273599
-0.980240614994334
-0.9870722494359399
-0.9781159080187845
-0.9778208006468013
-0.9750615900986749
-0.9835015039434112
-0.975755090357125
-0.9731729524950297
-0.9742205568113362
-0.9702219200894039
-0.9730844161520141
-0.9689529955726615
-0.9707973856619019
-0.969616997488175
-0.9679791784279024
-0.9700153490604362
-0.9699120635459525
-0.9685988915148053
-0.9695432103166278
-0.9671823926549683
-0.9642461507350166
-0.9628296518751799
-0.9651314315367603
-0.9635379013050982
-0.9623722209886338
-0.9626378300176804
-0.9650428951937448
-0.9666659650825493
-0.9563226644626994
-0.9537847741150088
-0.9497861787072825
-0.9501845302795436
-0.9466580736156256
-0.9373181297976774
-0.9385132671428725
-0.9344113862206622
-0.9325522469599535
-0.9284208263806007
-0.9399740548313199
-0.9426446877222251
-0.9517338129968008
-0.9605278722135993
-0.9446956488404331
-0.9388674125149346
-0.935252419508001
-0.9361967383098236
-0.946687613272768
-0.9419364796065125
-0.9335113149332446
-0.9345589192495509
-0.9358573834234356
-0.9313423191290843
-0.9234040836852987
-0.9185054169901545
-0.9141378857246919
-0.9194792341349137
-0.9160708121569479
-0.9126328918360453
-0.9115705383482705
-0.9068046141963411
-0.9139313146957243
-0.925351759289023
-0.942984083922819
-0.937067269940099
-0.9366836675393062
-0.9288929651244093
-0.9214416589101062
-0.9271961493782633
-0.9230499796274426
-0.9120721754350157
-0.9114229640051762
-0.9182693063040446
-0.917679132874284
-0.9225335520550234
-0.9310915005857119
-0.9232418014849418
-0.9209252313376872
-0.9329211001892781
-0.95567345303286
-0.9488418185912542
-0.9546995945738949
-0.941965977949449
-0.9391625198869177
-0.9421282601498061
-0.9335998512762599
-0.9239057620862496
-0.9255288319750541
-0.9247615445450567
-0.928199506180165
-0.9283765375519902
-0.9342048151916945
-0.939177269058386
-0.9425709418648835
-0.9438251172101577
-0.9437660792100787
-0.9482221055043513
-0.9545077727163956
-0.9521469550547361
-0.9466433244441572
-0.9521174567117995
-0.9594359790686822
-0.9529584899991383
-0.9440906849249985
-0.9373771264835504
-0.9251451882600554
-0.9217367662820893
-0.9255583303179906
-0.9259567232044577
-0.9309734245855539
-0.9259862215473941
-0.9316669248440042
-0.9288339684385362
-0.9268125056632648
-0.9309734245855539
-0.9311062497571801
-0.9297192492402798
-0.9269895783492959
-0.9302652164698412
-0.9312390336146006
-0.940195375031756
-0.9508190338521206
-0.946628575272689
-0.9411249446621103
-0.9401510862031452
-0.9479860361324468
-0.9491959639633162
-0.9524568115981876
-0.9456842564708665
-0.9483106418473666
-0.9447546868405121
-0.9293798943538918
-0.9328030655033259
-0.9319325338730505
-0.9358573834234356
-0.9438251172101577
-0.9526781731128294
-0.9523830657408461
-0.9534896667430257
-0.9617377587302628
-0.9607049035854245
-0.952087958368863
-0.9604835833849886
-0.9628296518751799
-0.9700596378890468
-0.9773486205887871
-0.9626230808462122
-0.966592177911002
-0.9538733104580244
-0.9610737981289549
-0.9526781731128294
-0.9479270394465737
-0.9497271407072035
-0.9473220755311392
-0.9361229511382765
-0.9270190766922324
-0.9235811563713298
-0.9155543845845289
-0.9118508552345796
-0.9202760199078478
-0.9206448731371722
-0.9143444567536596
-0.91471335129719
-0.9041634796483725
-0.8910609684803962
-0.8865606533575132
-0.8717318281004544
-0.8711563625279563
-0.8622885574538165
-0.8546159310390775
-0.8473711958537422
-0.8633362030843288
-0.8644723437436507
-0.8664495176903114
-0.8571980689011729
-0.8687660465233603
-0.8633657014272653
-0.8857934072417216
-0.8913265775094428
-0.9214416589101062
-0.8907511119369447
-0.9059783300804706
-0.8912085015092849
-0.8863540823285455
-0.876881354653177
-0.8812045970900287
-0.8812635937759021
-0.9024961622451632
-0.9172807399878172
-0.9166757760723825
-0.8913560758523793
-0.8875492609879464
-0.8911790031663482
-0.8766304947955985
-0.8672020146346346
-0.8671725162916981
-0.8747861047063581
-0.8803930621456266
-0.8906920739368658
-0.8822964489207402
-0.8761140672231795
-0.875804210679728
-0.8856310837271589
-0.8820013415487571
-0.8750959612498096
-0.868190622265068
-0.8627902358547672
-0.8516649399476576
-0.8352425431447309
-0.8325571197681516
-0.8344900048862017
-0.8497172643439334
-0.8460579825083892
-0.8477252999115984
-0.8534945395512239
-0.8568144251861742
-0.8663166925186853
-0.8799651709162231
-0.8898805803066693
-0.8929791457411839
-0.8844949430678368
-0.8857934072417216
-0.8969629919774419
-0.8689136208664547
-0.8519747964911091
-0.8491712971143719
-0.839964137153844
-0.819941496515452
-0.8229072780925462
-0.8195873924575958
-0.8544388583530464
-0.8593228171909281
-0.8629230610263934
-0.8438889867042291
-0.8556930750125263
-0.851517365604563
-0.8454825582500969
-0.8450989145350982
-0.8453497330784707
-0.857552214273235
-0.8562242517564138
-0.8478728742546929
-0.8520485423484504
-0.8528010806069795
-0.8432102769314529
-0.8593670647053331
-0.8742106804480659
-0.8750959612498096
-0.8830046983506585
-0.8688840812093124
-0.8748746410493738
-0.8857343692416426
-0.8893789019057186
-0.8981286309797005
-0.8870623317584639
-0.9011091617282629
-0.9061554027665016
-0.887637797330962
-0.8919462905963457
-0.8786667067423384
-0.8702120437261337
-0.8676004075211018
-0.8627164899974258
-0.8657560174318614
-0.8685004788085195
-0.8661839086612649
-0.8618164187100081
-0.8644428040865082
-0.8689136208664547
-0.8816324883194324
-0.8834768784086727
-0.8804078113170949
-0.87865195757087
-0.8583784983891055
-0.8576407093020447
-0.8545421438675304
-0.8474892305396943
-0.8427675952163753
-0.848507336513064
-0.8448480959917257
-0.845025127363551
-0.8358327165744914
-0.83257186893962
-0.825799272498093
-0.8193513230856916
-0.8203398894019192
-0.8181118969118857
-0.8191300028852556
-0.8208415678028699
-0.8231728871215926
-0.815957650279194
-0.8094506628667135
-0.8114573351563108
-0.822449888520206
-0.8119590135572616
-0.8222875650056433
-0.7835554970742123
-0.7865507769942429
-0.7826406766153263
-0.7741860549133275
-0.7690660680177475
-0.7694939179329451
-0.7710726989931389
-0.7643443913802227
-0.758014517967979
-0.7508434873257793
-0.7392607605321238
-0.7149296679425539
-0.7145607733990235
-0.7010155805159695
-0.6908936414107614
-0.7082898140442415
-0.7015910874026734
-0.701723829945888
-0.6829406154813018
-0.6856113310006186
-0.6806684167910694
-0.6717858625454612
-0.6668428657075006
-0.6526042138802023
-0.6422314562316217
-0.639236176311591
-0.6381884893668731
-0.655924058200947
-0.6602030944375998
-0.6595685908650228
-0.6428953342045178
-0.6382032385383413
-0.6281255056333322
-0.6043698786162603
-0.5726759748411973
-0.5786075379953854
-0.5785927888239172
-0.5556781537799784
-0.5485071231377786
-0.553612443490302
-0.5582749994993363
-0.5631294599942813
-0.5470022118775437
-0.5359358300278955
-0.5313027310475921
-0.5427527152980332
-0.5579651842700906
-0.5298124863304138
-0.5140393422715324
-0.5214316517999622
-0.5076060594021875
-0.5038435746805712
-0.5153377651312112
-0.5186429015946934
-0.5237039331186062
-0.5495843497396391
-0.5866195192965125
-0.5429887846699374
-0.5449954569595347
-0.5758335782757906
-0.59716939094533
-0.5990581111773867
-0.6159083578955111
-0.5425461855832712
-0.545939817075563
-0.5528747370316528
-0.5809388573141083
-0.5836684868908866
-0.5779878662226884
-0.5841259590916382
-0.6085750863671603
-0.6023336666695207
-0.6042518439303083
-0.6027763896988041
-0.6007992157521432
-0.6064208397344684
-0.6189479266441525
-0.6263992328584556
-0.6368605681642575
-0.6604096241523617
-0.6600260630657745
-0.614432903664007
-0.6207922341049813
-0.6007400951236527
-0.6084717595384707
-0.6129426176326229
-0.5982170778900479
-0.5880360181563492
